id,날짜,분류1,분류2,텍스트
75787,20180619,"스포츠,골프","문화,방송_연예",취미로 골프를 시작한 그는 요즘도 1주일에 1∼2번 라운드를 하고 하루에 500∼600개의 볼을 칠 만큼 연습을많이 한다고 한다.
75925,20180619,"IT_과학,IT_과학일반",,세계은행은 세계개발보고서의 발간 이후 해당 보고서의 홍보를 위한 국가·지역차원의 워크숍을 개최하고 있는데 이번 플래그십 워크숍은 아시아 지역에서는 처음 개최되는 것이다.
75926,20180619,"IT_과학,IT_과학일반",,"세계은행은 1998년부터 세계개발보고서(World Development Report)를 통해 글로벌 개발협력 주제에 대한 현안을 진단하고 있으며, 40번째 발간을 맞는 올해 보고서는 교육 연구분야에 특화된 첫 보고서이다."
75927,20180619,"IT_과학,IT_과학일반",,이번 워크숍에서 중저소득국을 비롯한 한국의 교육현황 및 문제점을 진단하고 지속가능한 발전을 위해 교육이 나아가야 할 방향을 논의할 예정이다.
75928,20180619,"IT_과학,IT_과학일반",,"워크숍은 전홍택 KDI국제정책대학원 원장의 개회사와 대런 돌킨(Darren Dorkin) 세계은행 한국사무소 소장대행의 환영사로 시작되며, 보고서 저자의 주제발표 및 한국, 동티모르, 몽골 등 국가별 참가자의 발표 및 토론이 이어질 예정이다."
75929,20180619,"IT_과학,IT_과학일반",,"이번 보고서의 저자인 디온 필머(Deon Filmer)와 할시 로저스(Halsey Rogers), 세계은행 수석이코미스트인 마이클 크로포드(Michael Crawford)는 제 1부에서 2018년 세계개발보고서 및 세계은행 지역보고서에 대해 발표할 예정이다."
76006,20180619,"사회,환경",,이날 A씨는 오전 8시45분쯤부터 라돈 침대 매트리스 약 20여 개를 수거한 뒤 오후 3시쯤 퇴근해 운동에 나서다가 이 같은 일을 당했다.
76017,20180619,"사회,환경",,앞서 우정본부는 안전기준을 초과한 것으로 드러난 대진침대 매트리스 8만여개를 대상으로 지난 16일과 17일 양일에 걸쳐 집중 수거에 나섰다.
76018,20180619,"사회,환경",,"운송업계에서는 안전을 이유로 수거를 거부했고, 결국 대통령 특별지시를 받은 국무총리실의 요청에 따라 3만여 명의 집배원과 행정직 직원들이 수거 작업에 대신 투입됐다."
76046,20180619,"지역,충남","지역,강원",청정지역 전환 대상지였던 충남 금산군은 1차 조사 중 재선충병 피해 감염목 5본이 발견돼 2차 조사 대상에서 제외됐다.
76135,20180619,"지역,전북","사회,사건_사고",양승태 전 대법원장 사법 농단 규탄 구속수사 촉구 기자회견이 19일 전북 전주시 전주지방법원 입구에서 실시됐다.
76621,20180619,"지역,제주","지역,경북","안동우 제주도정무부지사와 김도균 제주출입국·외국인청장, 장한주 제주지방경찰청 외사과장이 19일 오전 제주도청에서 최근 문제가 되고 있는 예멘 난민처리 대책과 관련, 기자회견을 하고 있다."
76710,20180619,"국제,중남미",,중국 ‘5대 악산’ 중의 한 곳인 ‘화산’에서 건물 천장이 붕괴해 관광객 9명이 다치는 사고가 발생했다.
76741,20180619,"사회,장애인","사회,미디어","엄용수씨는 이 특강에서 전체 장애인과 여성을 비하하는 발언을 반복하였으며, KBS는 이러한 문제있는 방송을 여과없이 방영하였고, 일부 언론사는 자극적인 제목으로 이 방송내용을 기사화 하였다."
87051,20180621,"국제,아시아",,앞서 문 대통령은 트위터를 통해 세계 요가의 날을 맞아 모디 총리와 인도 국민들에게 축하 인사를 전했다.
87833,20180622,"문화,미술_건축","문화,전시_공연","앤디 워홀, 파블로 피카소 등 공언했던 전시들이 무산된 점 등 실패에 대한 책임을 져야 한다는 의견도 3명이나 나왔다."
88150,20180622,"지역,충북","지역,경기",이에 더해 단양군은 지난달 29일 가곡면과 어상천면 일대에 우박이 내리면서 3㏊ 가량이 농작물 피해를 보기도 했다.
88821,20180622,"스포츠,축구,한국프로축구","스포츠,축구,해외축구",아르헨티나는 22일(한국시간) 니즈니노브고로드 스타디움에서 크로아티아와 가진 2018 러시아월드컵 조별리그 D조 2차전에서 0대 3 대패를 당했다.
88827,20180622,"스포츠,축구,한국프로축구","스포츠,축구,해외축구","우승후보로까지 거론됐지만, 이제는 나이지리아와 3차전에서 반드시 승리한 뒤 16강 진출을 위한 ‘경우의 수’를 헤아려야 하는 상황에 놓였다."
88831,20180622,"스포츠,축구,한국프로축구","스포츠,축구,해외축구",아르헨티나 골키퍼 윌리 카바예로는 수비수 가브리엘 메르카도의 백패스를 제대로 처리하지 못하고 바로 앞에 있던 크로아티아 공격수 안테 레비치에게 내줬다.
88833,20180622,"스포츠,축구,한국프로축구","스포츠,축구,해외축구",월드컵 출정을 앞두고 소속팀에서 백업 전력에 머물러 경기에 거의 출전하지 못했던 카바예로는 본선에서 주전으로 투입돼 논란에 휩싸였던 골키퍼다.
88968,20180622,"스포츠,축구,한국프로축구","스포츠,월드컵",아르헨티나 축구대표팀 니콜라스 오타멘디가 패배의 암운을 드리운 상황에서 공과 함께 쓰러진 상대 선수를 가격해 비난 여론에 휩싸였다.
89293,20180622,"지역,대구",,"세부 추진과제는 76개 사업으로(장애인, 다문화, 여성, 노인, 아동·청소년 등) 구성돼 있으며 이 과제들은 2022년까지 5년간 추진될 예정이다."
89449,20180622,"사회,미디어",,"지난주 방송에서 30팀이 열띤 경합을 벌인 끝에 결선으로 갈 TOP7(빨간콩패밀리, 우승한, 맛있는 앰플, 작두콩 커피, 참아름건강, 아연꽃, 돈킹)이 결정됐다."
89452,20180622,"사회,미디어",,시식 후 가장 많은 시민들의 선택을 받은 팀에게는 결선 가산점이 주어진다는 사실에 결선 진출 7팀은 바로 전문가와 함께 특훈에 돌입한다.
89453,20180622,"사회,미디어",,"이들은 맛부터 모양, 성분까지 파격 변신한 시제품을 가지고 야외 미션 현장에 나타나 방송 관계자들을 놀라게 했다는 후문이다."
89556,20180622,"스포츠,축구","국제,국제일반",앞서 박 위원은 2018 러시아 월드컵 개막전이었던 러시아와 사우디아라비아의 경기서 톤 조절을 하지 못해 한차례 지적을 받았었다.
89557,20180622,"스포츠,축구","국제,국제일반",에브라는 이어 한국이 오는 24일 상대해야 할 멕시코 간판 공격수 ‘치차리토’ 하비에르 에르난데스에게 영상편지도 남겼다.
89609,20180622,"지역,대구",,시장의 흐름을 항상 먼저 캐치하기 위해 끊임없이 공부하는 윤성훈 대표는 현재 계명문화대학교 보건학부 산업체 외래교수를 겸임하며 온라인 마케팅 기획 및 실습을 가르치고 있다.
89900,20180622,"국제,중동_아프리카",,"입국을 찬성하는 측에서는 예멘인들의 생존이 달린 문제라며 인도주의적 차원에서 접근하고 있고, 입국을 반대하는 측에서는 이들이 입국하면서 발생할 수 있는 성폭행, 절도 등 범죄를 우려하고 있다."
89919,20180622,"국제,중동_아프리카",,이들은 한국 전체로 봤을 때는 입국자 500여명이 많은 수가 아니지만 제주도에서의 500여명은 그 규모가 다르다고 주장하고 있다.
89929,20180622,"국제,중동_아프리카",,"접수된 신고 7건은 소란행위 2건, 임산부 등 응급환자 3건, 길 물음 1건, 생활고 1건 등으로 파악됐다."
89930,20180622,"국제,중동_아프리카",,입국 초기에는 공원 등에서 노숙하던 예멘인도 있었지만 정부 차원 취업 지원 이후 노숙은 사라진 것으로 알려졌다.
90216,20180622,"IT_과학,IT_과학일반",,"아몬드 한줌(약 23알, 30g)에는 식이섬유(4g), 비타민 E(8mg), 단백질(6g), 몸에 이로운 단일불포화지방(9g) 등 11가지 필수 영양소를 함유하고 있다."
90472,20180622,"스포츠,축구,한국프로축구",,아르헨티나는 22일(이하 한국시간) 니즈니노브고로드 스타디움에서 열린 2018 러시아월드컵 조별리그 D조 2차전에서 아이슬란드에 0대 3으로 완패했다.
90483,20180622,"스포츠,축구,한국프로축구",,"이 경우 나이지리아는 1승1패(승점 3)를 기록해 2위로 올라서고, 아르헨티나와 아이슬란드는 나란히 1무1패(승점 1)로 승점이 같아진다."
90484,20180622,"스포츠,축구,한국프로축구",,"아르헨티나가 골 득실차에 따라 4위로 밀릴 수는 있지만, 조별리그 최종전에서 많은 골을 넣고 이기면 충분히 만회가 가능하다."
90494,20180622,"스포츠,축구,한국프로축구",,슈퍼스터 리오넬 메시(FC바르셀로나) 앙헬 디 마리아(파리 생제르맹) 곤살로 이과인(유벤투스)은 두 경기에서 단 한 골도 넣지 못했다.
90699,20180622,"경제,유통","경제,산업_기업",㈜삼원색(대표 김복진)이 전개하는 대표 아동복 브랜드 ‘SFIT(에스핏)’이 올 여름 시즌을 맞아 쾌적한 착용감과 기능성을 강화한 ‘래쉬가드’를 출시했다고 전했다.
90796,20180622,"지역,전북",,제65대 윤웅걸 검사장 취임식이 22일 전북 전주시 전주지방검찰청 대회의실에서 실시된 가운데 윤웅걸 신임 검사장(오른쪽)이 취임식에 앞서 국민의례를 하고 있다.
90886,20180622,"IT_과학,IT_과학일반",,이로 인한 즐거움도 있지만 다른 측면에서 보면 오랜 시간 큰 소리에 노출됨으로 인해 노년층에 주로 발생되던 난청이 젊은 층에서도 많이 나타나고 있다.
90893,20180622,"IT_과학,IT_과학일반",,손실된 청력에 맞게 적절하게 증폭된 소리는 뇌의 청각신경을 자극하여 난청이 진행되는 것을 막아줄 수 있다.
91712,20180621,"경제,무역","국제,국제일반","업종별로는 정보통신과 가전이 1억7000만 달러로 가장 많이 감소했고 화학은 4000만 달러, 자동차와 부품은 2000만 달러 하락했다."
91716,20180621,"경제,무역","국제,국제일반",중국의 미국 수출이나 미국의 중국 수출이 감소하면서 한국의 수출 경쟁력이 더 높아질 것이라는 게 산업부의 설명이다.
91752,20180621,"경제,반도체","IT_과학,모바일",태양광 발전으로 생성된 전력을 가정에서 쓰기 위해선 전류 변환 과정이 필요하고 이 과정에서 손실이 발생하는데 배터리 모듈 전압이 높을수록 전력 손실이 줄어든다.
91897,20180621,"지역,울산","경제,증권_증시",울산시는 20008년 6월부터 성암소각장에서 생활폐기물을 소각하는 과정에서 발생하는 폐열로 스팀을 생산해 소각장 인근 기업체에 공급했다.
91900,20180621,"지역,울산","경제,증권_증시","시는 사업 개시 후 10년 동안 총 244만5000t의 스팀을 기업체에 공급해 666억5000만원의 스팀 판매 수익을 거뒀고, 기업체는 스팀생산에 드는 에너지 비용 520억원을 절감했다."
92098,20180621,"국제,러시아","문화,전시_공연",푸시킨 동상은 러시아 작가동맹이 2012년 한·러 대화에 요청해오자 롯데가 소공동 롯데호텔 앞 부지를 제공해 건립됐다.
92100,20180621,"국제,러시아","문화,전시_공연",신동빈 롯데그룹 회장은 한·러 관계 강화에 기여한 공로로 2015년 외국인이 받을 수 있는 훈장 중 가장 높은 러시아 우호훈장을 받았다.
92155,20180621,"사회,환경","지역,지역일반",아울러 적발된 업체에 대해서는 관련법에 따라 행정처분하고 중대 위법행위에 대해서는 자체 특별사법경찰관이 직접 조사해 엄중 조치할 예정이다.
92259,20180622,"지역,충북",,이날 발대식에서는 ‘도랑품은 청정 시례마을 만들기’라는 슬로건 아래 시례마을의 수자원 확보 및 수질 개선을 위한 저수지 및 도랑습지 준공을 기념하는 다양한 행사가 펼쳐졌다.
92950,20180623,"스포츠,축구,한국프로축구",,"아이슬란드는 사상 처음으로 오른 월드컵 본선에서 1차전부터 아르헨티나와 1대 1로 비겨 첫 승점(1점)과 첫 골을 모두 수확했지만, 2차전에서는 무득점 패배를 당했다."
93112,20180623,"경제,무역","경제,국제경제",이에 중국도 같은 액수의 관세 부과 계획을 밝히자 트럼프 대통령은 2000억 달러 규모의 중국산 수입품에 10%의 추가 관세를 물리겠다고 맞받았다.
